comment_id,text,issue_id,author_id
14088,Change teacher Reject status to Rejected.,727283,11
14089,"Notes after the demo



Issues need to be done:

# Rename Reject to Rejected (teacher's status in HR dashboard (issue to [@Ulan Kozhomuratov|https://teacherlyio.slack.com/team/UDN1TE4SW]))
# Rename *General* to *On/off Boarding* (HR and Teacher dashboards) - [@Roman Chasovitin|https://teacherlyio.slack.com/team/UQ1K6TFPV]
# Rename *Onboarding document* to *Document Management* (HR and Teacher dashboards) - [@Roman Chasovitin|https://teacherlyio.slack.com/team/UQ1K6TFPV]
# Now hide button Proffesional Development (issue for Roman) and hide Delete button in this area - [@Roman Chasovitin|https://teacherlyio.slack.com/team/UQ1K6TFPV]
# Check in develop branch *Digital passport* in login form - [@Dmitri Kononenko|https://teacherlyio.slack.com/team/UR0DY812Q]

Then deploy changes on the production server.For [@Dmitri Kononenko|https://teacherlyio.slack.com/team/UR0DY812Q] need to create issues for:

# If HR add new onboarding step, teachers will receive notification about it
# Add new status Still onboarding. We need to think and discuss about it.
# HR cannot upload certificates and he can see what uploaded teacher. HR says ""take the course"". Send as HR another documents, survey for example (Google Survey)
# One Log in form for all roles (think and discuss)",727283,193
13812,"Task is unnecessary, because here [https://lumicislate.atlassian.net/browse/TILT-3670|https://lumicislate.atlassian.net/browse/TILT-3670|smart-link] updated logic",727285,365
13808,"Tried to repeat problem. In my case, I haven't the problem. Need more info from [~accountid:5b67bcd8e6dba529eefda937]",727289,365
13867,Can't reproduce problem.,727289,193
13807,"Repeated the bug. Trying to fix it on frontend, but API working incorrect. I'm trying to change teacher data with next body:

{{id: ""1151""}}

{{email:""info@msmarlahunter2.com""}}

{{biography: """"}}

{{facebook:""""}}

{{twitter: """"}}

{{linkedIn: """"}}

{{curriculums: []}}

{{subjects: []}}

{{firstname: ""Marla""}}

{{lastname: ""Hunter""}}

but social links are not changed. Need to check API.",727290,365
13817,"I think that you are incorrectly trying to add a certificate. In your journey, you did not indicate that you added a description and the date/time you received the certificate, although these fields are required. Can you investigate the problem again?",727291,365
13818,Cannot reproduce.,727291,193
13805,"Discussed in slack about the question. We are waiting for an answer from [~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53] on the issue:

teacher's name in admin panel required field?",727292,365
13809,[~accountid:5daf4d1679a9390c30c734e6] teacher`s first and last names are required fields,727292,10
13907,[~accountid:5a4496bc96aff8059cdc4c39] I need subject name and status (text) in payload response,727300,208
13895,"!image-20200121-063946.png|width=1758,height=397!


progress api returns progress with integer value for lessons. I believe it's incorrect. Probably it should return status for lesson progress. Lesson progress starts through lesson preview",727301,208
13896,[~accountid:5a4496bc96aff8059cdc4c39] let's wait until we're fiinshed with lesson preview tasks,727301,208
13897,"[~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6] I discussed it with Dima and Vlad. For class progress it correct. for lessons i can add text or integer status. What's more comfortable for you?

about waiting for that task to close. There's no need for that. If you need new updates, you need to create a new task and simply link it to the current task.",727301,53
13898,Probably text,727301,208
13899,"But let's wait. There should not be viewed, in progress and something else. I suggest waiting for lesson issues to be completed before taking this issue to development",727301,208
13885,"endpoint should return unique results. Apply Distinct on a query

!image-20200120-081015.png|width=874,height=590!

[~accountid:5a4496bc96aff8059cdc4c39]",727302,208
13793,"fixed. actual page

!Screenshot 2020-01-09 at 11.28.46.png|width=908,height=541!",727340,97
13790,"!image-20200108-131345.png|width=1829,height=1029!

Styles for spinner seems broken ad message Something went wrong is useless. Please investigate [~accountid:5daf4d1679a9390c30c734e6]",727353,208
13810,waiting for backend,727353,365
13782,"What I found in the process of working on taks:

* not each subject have standard_categories
* do not clearly know which subject with which curriculum need to be synced
* think needed to provide Joy the list of current subjects, let her determine which curriculum to attach to them



*Task not completed fully, because I have blocks*",727357,10
13791,shared the list of subjects and levels to Joy - [https://docs.google.com/spreadsheets/d/1u9VDlNZ-WzGQSqgp5Q2Ba-asok3gcxxtZHOx916jdtE/edit#gid=0|https://docs.google.com/spreadsheets/d /1u9VDlNZ-WzGQSqgp5Q2Ba-asok3gcxxtZHOx916jdtE/edit#gid=0|smart-link],727357,10
13842,Joy provided the correct one [https://docs.google.com/spreadsheets/d/1fMMqc9MqEB9y46eZVadHtU9Io2L1f3e5gnD_YGpsCjU/edit#gid=717637664|https://docs.google.com/spreadsheets/d/1fMMqc9MqEB9y46eZVadHtU9Io2L1f3e5gnD_YGpsCjU/edit#gid=717637664| smart link],727357,10
13845,"What do you need to do:

* Before deploy, need to create one with all subjects",727357,10
13856,"Here, have block


Wait the list of IB subjects from [~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c]",727357,10
13870,"[~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] provided document with IB subjects

[https://docs.google.com/spreadsheets/d/1N1Gx-I8usxDAMCFUlijVfHBtWc_2lsMmsRjU2InM2PM/edit#gid=366484907|https://docs.google.com/spreadsheets/d/1N1Gx-I8usxDAMCFUlijVfHBtWc_2lsMmsRjU2Inmar2PM/edit#gid=4 -link]",727357,10
13879,"What's left to do:

* need to check standards and standard levels that are linked to the IB",727357,10
13881,"added fixes to the standards links,



What's Left:

* check levels",727357,10
13882,"[~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] provided the final list of IB subjects

[https://docs.google.com/spreadsheets/d/1N1Gx-I8usxDAMCFUlijVfHBtWc_2lsMmsRjU2InM2PM/edit#gid=0|https://docs.google.com/spreadsheets/d/1N1Gx-I8usxDAMCFUlijVfHBtWc_2lsMmsRjU2InM2PM/edit#gid=0|smart -link]

need to add fixes to the import scripts and rename script",727357,10
13886,"Finished with logic, bugs fixed, deployed last changes to the staging



Now, will update dump from slate and test logic",727357,10
13783,"*Blocked*: Firstly Joy needs to review spreadsheets, then will remove unnecessary standards from the system",727358,10
14247,"Which categories need to be removed:



*USA*

*61 French
*62 Geography
*63 German



*UK*

* Biology (not all)
* Art
*Maths
*English(not all)
* Chemistry(not all)
* Physics(not all)
*Computer Science
* All that were uploaded on 2019-08-30",727358,10
14256,"Removed all old outcomes from DB, implemented 2 scripts that removes USA & UK outcomes from standards tables",727358,10
14257,"scripts:

{{remove/usa/outcomes}} GET

{{remove/uk/outcomes}} GET",727358,10
13799,"[~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] handled curriculum in getting subjects endpoint



the endpoint route - {{/api/teacher/all-subjects}}

as soon as u pull, need to:

* migrate migrations
* update swagger in {{teacherly_api_1}} container, using the command {{php artisan l5-swagger:generate}}
* all new endpoints (later old) available at {{/api/documentation}} path.


u can pull last changes - [https://gitlab.com/teacherly/teacherly/merge_requests/1435/diffs|https://gitlab.com/teacherly/teacherly/merge_requests/1435/diffs]",727359,10
13804,Need to update swagger,727365,10
13811,"swagger instructions updated

checked login locally

draft mr - [https://gitlab.com/teacherly/teacherly/merge_requests/1459/diffs|https://gitlab.com/teacherly/teacherly/merge_requests/1459/diffs]",727365,10
13802,"checked endpoints that used in the canvas, no need to handle anything

all endpoints that I handled before will work on canvas also.",727366,10
13832,Draft merge request - [https://gitlab.com/teacherly/teacherly/merge_requests/1459/diffs|https://gitlab.com/teacherly/teacherly/merge_requests/1459/diffs],727367,10
13795,endpoint provided,727368,10
13797,tests provided,727368,10
13789,"the endpoint was modified, \!\!\! need to update swagger

WIP merge request - [https://gitlab.com/teacherly/teacherly/merge_requests/1435/diffs|https://gitlab.com/teacherly/teacherly/merge_requests/1435/diffs]",727370,10
13792,"swagger updated, will push to the staging later and test it",727370,10
13796,"one tests added, a lot of time spent to tests

will proceed with them later",727370,10
13784,Made in another task [https://lumicislate.atlassian.net/browse/TILT-3602|https://lumicislate.atlassian.net/browse/TILT-3602|smart-link],727372,365
13776,"Bug fixed and deployed to the slate, task resolved",727376,10
13773,"implemented script, pushed to the staging

will test on the staging",727379,10
13775,"script deployed to the slate

task resolved",727379,10
13739,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/58d97406de045c7031174d33b9c8e9427b402876]:
'[TILT-3569] Changed count of teachers per page from 3 to 25.'",727385,193
13740,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1419]:
'[TILT-3569] Changed count of teachers per page from 3 to 25.'",727385,193
13754,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/58d97406de045c7031174d33b9c8e9427b402876]:
'[TILT-3569] Changed count of teachers per page from 3 to 25.'",727385,193
13755,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f5bfc2b6666435cf8c15763cce7d2cead91e8e36]:
'Merge branch 'TILT-3569' into 'feature/TILT-3336-HR-real-api''",727385,193
13745,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/ddf7454d8deeca729d8eb751c259fb43a956d7a4]:
'[TILT-3568] Added handling error with null response.'",727386,193
13746,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1421]:
'[TILT-3568] Added handling error with null response.'",727386,193
13758,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/ddf7454d8deeca729d8eb751c259fb43a956d7a4]:
'[TILT-3568] Added handling error with null response.'",727386,193
13759,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/0fd51bd8bcba5b3a6aa1f2632bdbccc5481581fc]:
'Merge branch 'TILT-3568' into 'feature/TILT-3336-HR-real-api''",727386,193
13750,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1422]:
'Fixed presign route result with correct mediaType value. Returned hr routes'",727387,193
13761,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f398f143d9b876816c21f5561e0ec56d13e0ebd5]:
'Merge branch 'bugfix/TILT-3567-fix-mediatype-value' into 'digital-passport''",727387,193
13735,"[Nakylai|https://gitlab.com/nakusyat] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d40d93ad49e5ab574d03d725b121e4e5f004afcf]:
'Fix admin-panel teachres list loading, and show items logic'",727390,193
13736,"[Nakylai|https://gitlab.com/nakusyat] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1418]:
'WIP: Resolve TILT-3564'",727390,193
13772,"[Nakylai|https://gitlab.com/nakusyat] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f0edd08d4459fcce4eef20bc70f4a39e1de4e5e4]:
'Fix admin-panel students list loading, and show items logic'",727390,193
13721,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d125b33d31619b7c41ed9a87efee5bcb5095fb3b]:
'[TILT-3563] Added custom styles for toast. Changed time of displaying from 3s to 5s.'",727391,193
13722,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1415]:
'[TILT-3563] Added custom styles for toast. Changed time of displaying from 3s to 5s.'",727391,193
13751,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d125b33d31619b7c41ed9a87efee5bcb5095fb3b]:
'[TILT-3563] Added custom styles for toast. Changed time of displaying from 3s to 5s.'",727391,193
13752,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/ae8e9ccc5258e883c448c7e857ff248a77dc7f9c]:
'Merge branch 'TILT-3563' into 'feature/TILT-3336-HR-real-api''",727391,193
13707,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/1ff02871cd3fc2194c18eadd2bcd11f69b44d711]:
'[TILT-3560] Added handling unknown routes and 404 error display.'",727394,193
13708,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1411]:
'[TILT-3560] Added handling unknown routes and 404 error display.'",727394,193
13710,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d52291c44e38cc49a66b6a2822113b9f12e74e26]:
'[TILT-3560] Removed withAnonymousUser HOC.'",727394,193
13716,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/163735103498364c61a089ba8950c75f81235419]:
'[TILT-3560] Removed unnecessary prop 'disableHeader''",727394,193
13717,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/8183fcdf14d670f849c1ab1d9fe44a6249d610bf]:
'[TILT-3560] Added third variant of 500 error.'",727394,193
13757,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d8c34e05801380666b009e8cab87bcd09eec81a9]:
'remove unused prop from error page'",727394,193
13762,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/8183fcdf14d670f849c1ab1d9fe44a6249d610bf]:
'[TILT-3560] Added third variant of 500 error.'",727394,193
13763,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/a83eb49247955c6ff6ac4c9c84ac6c1517b17859]:
'Merge branch 'TILT-3560' into 'feature/TILT-3336-HR-real-api''",727394,193
13764,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/1ff02871cd3fc2194c18eadd2bcd11f69b44d711]:
'[TILT-3560] Added handling unknown routes and 404 error display.'",727394,193
13765,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/163735103498364c61a089ba8950c75f81235419]:
'[TILT-3560] Removed unnecessary prop 'disableHeader''",727394,193
13766,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d52291c44e38cc49a66b6a2822113b9f12e74e26]:
'[TILT-3560] Removed withAnonymousUser HOC.'",727394,193
13699,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/6012efa325ee2765f7af8173b04037a95050b5a5]:
'[TILT-3559] Fixed bug with hidden phase time on fullscreen.'",727395,193
13700,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1409]:
'[TILT-3559] Fixed bug with hidden phase time on fullscreen.'",727395,193
13723,"[Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/22903b33a0e8c38c6fcf73f4da44c4e9c0a9ed6b]:
'[TILT-3559] Updated styles for canvas phase time block. Removed unnecessary check.'",727395,193
13747,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/6012efa325ee2765f7af8173b04037a95050b5a5]:
'[TILT-3559] Fixed bug with hidden phase time on fullscreen.'",727395,193
13748,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f3797c2b1715b64a626b7edb73fc7f5d6a1445cc]:
'Merge branch 'TILT-3559' into 'digital-passport''",727395,193
13749,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/22903b33a0e8c38c6fcf73f4da44c4e9c0a9ed6b]:
'[TILT-3559] Updated styles for canvas phase time block. Removed unnecessary check.'",727395,193
13737,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/d2f492265beda6e2a898096aecdda9fc13fc801d]:
'TILT-3558 add logic show profile info and make tests'",727396,193
13727,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/08dd2274a80bec8fa007834c8b72ef9f764aa2e3]:
'TILT-3556 add tests for api student logout'",727398,193
13728,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1416]:
'TILT-3556 add tests for api student logout'",727398,193
13729,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/f4aa808d685aa1dc610bcb4ff85349f0c5445ad1]:
'Merge branch 'TILT-3556' into 'digital-passport''",727398,193
13730,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/08dd2274a80bec8fa007834c8b72ef9f764aa2e3]:
'TILT-3556 add tests for api student logout'",727398,193
13769,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/08dd2274a80bec8fa007834c8b72ef9f764aa2e3]:
'TILT-3556 add tests for api student logout'",727398,193
13705,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/2631101ef390399047f390e6101cf1e2bafba15a]:
'TILT-3555 add api student routes and login logic'",727399,193
13714,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/a110a1cd46943fe89a2048968710d84037de17c6]:
'TILT-3555 add check role when user auth and add tests'",727399,193
13715,"[Alexander Khan|https://gitlab.com/akhan-weltkind] mentioned this issue in [a merge request of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/merge_requests/1414]:
'TILT-3555'",727399,193
13718,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/2631101ef390399047f390e6101cf1e2bafba15a]:
'TILT-3555 add api student routes and login logic'",727399,193
13719,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/a110a1cd46943fe89a2048968710d84037de17c6]:
'TILT-3555 add check role when user auth and add tests'",727399,193
13720,"[Ulan Kozhomuratov|https://gitlab.com/isratmir] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/c9471fb6618a5a2984116cf0a88b4bdecd1510cd]:
'Merge branch 'TILT-3555' into 'digital-passport''",727399,193
13768,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/a110a1cd46943fe89a2048968710d84037de17c6]:
'TILT-3555 add check role when user auth and add tests'",727399,193
13771,"[Daniyar Chambylov|https://gitlab.com/daniyarhambylov] mentioned this issue in [a commit of teacherly/teacherly|https://gitlab.com/teacherly/teacherly/commit/2631101ef390399047f390e6101cf1e2bafba15a]:
'TILT-3555 add api student routes and login logic'",727399,193
13889,"[~accountid:5a4496bc96aff8059cdc4c39]
It's better to make it an object with {{true | false}} values. In case API decides to add new setting or remove one frontend should not break
[https://teacherlyio.slack.com/files/UCB8BQ6F9/FSK9W76UR/image.png|https://teacherlyio.slack.com/files/UCB8BQ6F9/FSK9W76UR/image.png]",727400,208
13900,"{quote}It's better to make it an object with {{true | false}} values. In case API decides to add new setting or remove one frontend should not break{quote}

I still don't see this",727400,208
13887,"[~accountid:557058:1ea93978-7189-478c-802a-3ba4422731a6]
the student password must contain:
1 lowercase letter
1 uppercase letter
1 digit",727401,53
13890,[~accountid:5a4496bc96aff8059cdc4c39] I don't see this endpoint in the documentation. Reopening this issue,727401,208
13894,[~accountid:5a4496bc96aff8059cdc4c39] it should be old and new passwords. No password confirmation,727401,208
13998,"{color:#ff5630}*Important\!*{color}
In Units: Once lesson with wizard options created in that unit – next lesson should have the same options in the wizard already filled in.

First lesson with selected options goes as a Template for all other lessons. Options in second and later created lessons could be changed. But when we are creating a third or another lesson – options should be copied from the first lesson as the First lesson is a Template for other lessons in the unit",727409,1
14448,"[~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c]

# Do we need to add Unit, when Teacher assigns Lesson from Unsorted?

!image-20200426-182102.png|width=1807,height=857!

2. Do we need to add Units inside Lesson Creation wizard, when teacher edit the Lesson? We have Design, but it for lesson creation - [https://app.zeplin.io/project/5d9c65f00e18276ba530acb1/screen/5dfcc5eccbec0417e39b5fc0 |

!image-20200426-184131.png|width=773,height=786!

3. Do we need to show 'empty state', when Class doesn't have units and Lessons inside?",727409,193
15472,[~accountid:5b67bcd8e6dba529eefda937] can you record a loom for the 7th step? it is not clear,727409,33
15473,[~accountid:5b67bcd8e6dba529eefda937] will there be provided any design for 8th step?,727409,33
15478,"[~accountid:5b67bcd8e6dba529eefda937]What have been decided on 10th step? I can see ""Not for this release"" sign under this step in feature doc.(Is it ritgh?)",727409,4
15505,"[~accountid:5b044dd827dd77348bacbf34]

2 ways: show only unit name or count (details I will provide today)",727409,193
15527,"Synced with Vlad, discussed next questions

*one. On LessonTemplates page Template, Units and Folders are gonna be displayed, right?*

_For now only Units and LessonTemplates are gonna be displayed_

*2. How to sort these three entities? I mean if the limit per page(per request) is 20 items, how much of them should be of unit/folder/template entity?*

_Sort everything by creation date_

*3. By which parameter to sort entities and in which order to show them?*

_Answer in question below_

*four. There is the filtration by all/my/new/units. I understand the all and units of filtration, but what about the other two?*

_Filtration will be implemented later_

[~accountid:5b67bcd8e6dba529eefda937][~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c]",727409,4
15623,"- Synced with Dima and Gulya. Decided that we will do blackened task together with Gulya
- Also we have to estimate 10th step from epic description. Keep in mind that units sign must appear on class assignments and schedule assignments

[~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53][~accountid:5b67bcd8e6dba529eefda937]",727409,4
15631,"[~accountid:5b67bcd8e6dba529eefda937] [https://www.loom.com/share/c47d847a91bd4fa790473233eac31c0a|https://www.loom.com/share/c47d847a91bd4fa790473233eac31c0a]

please check",727409,10
15633,"[~accountid:5b67bcd8e6dba529eefda937] [https://www.loom.com/share/c46c3d92618841fa83753e5d61df4414|https://www.loom.com/share/c46c3d92618841fa83753e5d61df4414]
[https://www.loom.com/share/9e7a021ab8d94643bca483677cc3f719|https://www.loom.com/share/9e7a021ab8d94643bca483677cc3f719]

one more",727409,10
15636,"[~accountid:5b67bcd8e6dba529eefda937] [~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c]



!image-20200820-075919.png|width=875,height=116!



there is a search, 2 physics are displayed, one subject, and the second what is it?",727409,10
15637,[~accountid:5b67bcd8e6dba529eefda937] [https://www.loom.com/share/717efc7148d94ccbad77844c7fcb1364|https://www.loom.com/share/717efc7148d94ccbad77844c7fcb1364],727409,10
15638,"[~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53]

{quote}[+https://www.loom.com/share/c47d847a91bd4fa790473233eac31c0a+|https://www.loom.com/share/c47d847a91bd4fa790473233eac31c0a]
{quote}

Correct. Lesson Template will be inside Unit only.


{quote}[+https://www.loom.com/share/c46c3d92618841fa83753e5d61df4414+|https://www.loom.com/share/c46c3d92618841fa83753e5d61df4414]{quote}

List of lesson templates from the current workspace, not from Unit.

{quote}[+https://www.loom.com/share/9e7a021ab8d94643bca483677cc3f719+|https://www.loom.com/share/9e7a021ab8d94643bca483677cc3f719]{quote}

Check on a template - lesson selected for adding to Unit.

{quote}[+https://www.loom.com/share/717efc7148d94ccbad77844c7fcb1364+|https://www.loom.com/share/717efc7148d94ccbad77844c7fcb1364]{quote}

Search for Lesson Templates and for Units. If user will select Qualification - we will not show Unit.

----

[https://www.loom.com/share/9dd4aac13dc848d4b508b0f6029555fe|https://www.loom.com/share/9dd4aac13dc848d4b508b0f6029555fe]",727409,193
15639,"[~accountid:5b67bcd8e6dba529eefda937] [https://www.figma.com/file/GG58OiEWcnYWr7X0BMzh6v/New-Layout?node-id=2420%3A58215|https://www.figma.com/file/GG58OiEWcnYWr7X0BMzh6v/New-Layout ?node-id=2420%3A58215|smart-link]

at this point, you said that you will write it down, when will you approximately provide the details of this logic (by calculation, I mean)?

10 point is not clear",727409,10
15646,"[~accountid:5b67bcd8e6dba529eefda937] Units should be linked to a workspace, right? So units from Workspace A won't be shown in workspace 2?",727409,4
15647,[~accountid:5b044dd827dd77348bacbf34] correct. Unit has relation to Workspace.,727409,193
15660,[~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] in this iteration we will not develop search field. Appoved by Vlad - [https://teacherlyio.slack.com/archives/CA89E2U1K/p1597847264146800|https://teacherlyio.slack.com/archives/CA89E2U1K/p1597847264146800],727409,193
15674,"[~accountid:5b67bcd8e6dba529eefda937]
[https://www.loom.com/share/e720094b16994714a3867219ae1c6f7a|https://www.loom.com/share/e720094b16994714a3867219ae1c6f7a]
please check",727409,10
15675,[~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53] [https://www.loom.com/share/4ed5c4ebdafe475480b9d22522b6ed7e|https://www.loom.com/share/4ed5c4ebdafe475480b9d22522],727409,193
15680,"sync-resume [~accountid:5b67bcd8e6dba529eefda937]

# Units without searching
# Make a duplicate unit
# Do not sort by all, my, new now (later)
# move_to, share unit → don't do it now (later)
# move_to in lessons -> don't do now (later)
# on the lesson templates page, you need to add a search by author name ([~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53] )
# not limited to clone lessons into units",727409,10
15684,"[~accountid:5b67bcd8e6dba529eefda937] [https://www.loom.com/share/b748eeddd0b04b1f918ba571f92dfa3a|https://www.loom.com/share/b748eeddd0b04b1f918ba571f92dfa3a]

please check",727409,10
15694,"Clarified Workspace admin permissions. He can do everything that is described in user stories of the epic

[~accountid:5b67bcd8e6dba529eefda937][~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c]",727409,4
15707,"[~accountid:557058:aa0d475c-712d-4039-803e-4f5df9c3da53] [~accountid:5b044dd827dd77348bacbf34]


{quote}I talked with Atif about the case with units - let's check what you said and what we decided with you{quote}

* At a time, only one template is added to the unit
* You can't duplicate units",727409,193
